timestamp	asset_composition	asset_amounts	total_portfolio_value	pnl	return	apr	net_gain_vs_hold	capital_used_in_trading	total_capital_locked	lp_fees_earned	trading_fees_paid	gas_fees_paid	max_drawdown	max_gain	impermanent_loss	asset_exposure	rebalancing_actions	notes
1751058000000	cbBTC,USDC	0.04544406,5197.60	10577.55	577.55	5.775464	24.32	656.093751	10066.93	10066.93	510.618707	0.000000	5.000000	8.486370	9.096587	-0.003134	0.00	1	
1751061600000	cbBTC,USDC	0.04544406,5197.60	10579.95	579.95	5.799451	24.32	656.095269	10069.30	10069.30	510.645616	0.000000	5.000000	8.486370	9.096587	-0.002944	0.00	1	
1751065200000	cbBTC,USDC	0.04544406,5197.60	10573.77	573.77	5.737720	24.32	656.236137	10063.05	10063.05	510.719606	0.000000	5.000000	8.486370	9.096587	-0.003457	0.00	1	
1751068800000	cbBTC,USDC	0.04544406,5197.60	10578.36	578.36	5.783600	24.32	656.328186	10067.50	10067.50	510.859276	0.000000	5.000000	8.486370	9.096587	-0.003088	0.00	1	
1751072400000	cbBTC,USDC	0.04544406,5197.60	10577.47	577.47	5.774750	24.32	656.520035	10066.44	10066.44	511.039718	0.000000	5.000000	8.486370	9.096587	-0.003174	0.00	1	
1751076000000	cbBTC,USDC	0.04544406,5197.60	10580.35	580.35	5.803536	24.32	656.535756	10069.27	10069.27	511.085764	0.000000	5.000000	8.486370	9.096587	-0.002947	0.00	1	
1751079600000	cbBTC,USDC	0.04544406,5197.60	10587.54	587.54	5.875360	24.32	656.535151	10076.37	10076.37	511.161240	0.000000	5.000000	8.486370	9.096587	-0.002414	0.00	1	
1751083200000	cbBTC,USDC	0.04544406,5197.60	10584.27	584.27	5.842735	24.32	656.594463	10073.09	10073.09	511.185368	0.000000	5.000000	8.486370	9.096587	-0.002653	0.00	1	
1751086800000	cbBTC,USDC	0.04544406,5197.60	10585.96	585.96	5.859646	24.32	656.590440	10074.77	10074.77	511.199300	0.000000	5.000000	8.486370	9.096587	-0.002530	0.00	1	
1751090400000	cbBTC,USDC	0.04544406,5197.60	10591.97	591.97	5.919711	24.32	656.584526	10080.71	10080.71	511.257069	0.000000	5.000000	8.486370	9.096587	-0.002115	0.00	1	
1751094000000	cbBTC,USDC	0.04544406,5197.60	10594.56	594.56	5.945616	24.32	656.576515	10083.28	10083.28	511.276582	0.000000	5.000000	8.486370	9.096587	-0.001947	0.00	1	
1751097600000	cbBTC,USDC	0.04544406,5197.60	10591.19	591.19	5.911875	24.32	656.646070	10079.88	10079.88	511.309662	0.000000	5.000000	8.486370	9.096587	-0.002171	0.00	1	
1751101200000	cbBTC,USDC	0.04544406,5197.60	10588.19	588.19	5.881915	24.32	656.702585	10076.86	10076.86	511.333844	0.000000	5.000000	8.486370	9.096587	-0.002379	0.00	1	
1751104800000	cbBTC,USDC	0.04544406,5197.60	10587.02	587.02	5.870228	24.32	656.731371	10075.67	10075.67	511.349947	0.000000	5.000000	8.486370	9.096587	-0.002464	0.00	1	
1751108400000	cbBTC,USDC	0.04544406,5197.60	10588.64	588.64	5.886390	24.32	656.729272	10077.27	10077.27	511.364989	0.000000	5.000000	8.486370	9.096587	-0.002350	0.00	1	
1751112000000	cbBTC,USDC	0.04544406,5197.60	10588.75	588.75	5.887457	24.32	656.729131	10077.38	10077.38	511.365979	0.000000	5.000000	8.486370	9.096587	-0.002343	0.00	1	
1751115600000	cbBTC,USDC	0.04544406,5197.60	10580.17	580.17	5.801697	24.32	656.887121	10068.74	10068.74	511.431458	0.000000	5.000000	8.486370	9.096587	-0.002989	0.00	1	
1751119200000	cbBTC,USDC	0.04544406,5197.60	10583.52	583.52	5.835175	24.32	656.883868	10072.05	10072.05	511.463700	0.000000	5.000000	8.486370	9.096587	-0.002731	0.00	1	
1751122800000	cbBTC,USDC	0.04544406,5197.60	10595.67	595.67	5.956676	24.32	656.878303	10084.08	10084.08	511.586888	0.000000	5.000000	8.486370	9.096587	-0.001897	0.00	1	
1751126400000	cbBTC,USDC	0.04544406,5197.60	10588.04	588.04	5.880387	24.32	657.096596	10076.32	10076.32	511.722064	0.000000	5.000000	8.486370	9.096587	-0.002418	0.00	1	
1751130000000	cbBTC,USDC	0.04544406,5197.60	10596.33	596.33	5.963336	24.32	657.085856	10084.53	10084.53	511.799296	0.000000	5.000000	8.486370	9.096587	-0.001868	0.00	1	
1751133600000	cbBTC,USDC	0.04544406,5197.60	10587.48	587.48	5.874781	24.32	657.243038	10075.62	10075.62	511.861017	0.000000	5.000000	8.486370	9.096587	-0.002468	0.00	1	
1751137200000	cbBTC,USDC	0.04544406,5197.60	10586.29	586.29	5.862914	24.32	657.263013	10074.42	10074.42	511.868211	0.000000	5.000000	8.486370	9.096587	-0.002555	0.00	1	
1751140800000	cbBTC,USDC	0.04544406,5197.60	10583.11	583.11	5.831081	24.32	657.324704	10071.21	10071.21	511.895531	0.000000	5.000000	8.486370	9.096587	-0.002795	0.00	1	
1751144400000	cbBTC,USDC	0.04544406,5197.60	10588.31	588.31	5.883128	24.32	657.319026	10076.37	10076.37	511.945041	0.000000	5.000000	8.486370	9.096587	-0.002414	0.00	1	
1751148000000	cbBTC,USDC	0.04544406,5197.60	10589.38	589.38	5.893750	24.32	657.333739	10077.40	10077.40	511.970849	0.000000	5.000000	8.486370	9.096587	-0.002341	0.00	1	
1751151600000	cbBTC,USDC	0.04544406,5197.60	10589.39	589.39	5.893856	24.32	657.333724	10077.41	10077.41	511.970946	0.000000	5.000000	8.486370	9.096587	-0.002340	0.00	1	
1751155200000	cbBTC,USDC	0.04544406,5197.60	10594.85	594.85	5.948535	24.32	657.386825	10082.77	10082.77	512.081400	0.000000	5.000000	8.486370	9.096587	-0.001980	0.00	1	
1751158800000	cbBTC,USDC	0.04544406,5197.60	10590.57	590.57	5.905700	24.32	657.463851	10078.46	10078.46	512.112240	0.000000	5.000000	8.486370	9.096587	-0.002268	0.00	1	
1751162400000	cbBTC,USDC	0.04544406,5197.60	10588.56	588.56	5.885626	24.32	657.574868	10076.36	10076.36	512.200819	0.000000	5.000000	8.486370	9.096587	-0.002415	0.00	1	
1751166000000	cbBTC,USDC	0.04544406,5197.60	10585.40	585.40	5.853995	24.32	657.630641	10073.18	10073.18	512.222498	0.000000	5.000000	8.486370	9.096587	-0.002647	0.00	1	
1751169600000	cbBTC,USDC	0.04544406,5197.60	10585.42	585.42	5.854193	24.32	657.630615	10073.20	10073.20	512.222681	0.000000	5.000000	8.486370	9.096587	-0.002645	0.00	1	
1751173200000	cbBTC,USDC	0.04544406,5197.60	10586.71	586.71	5.867141	24.32	657.625796	10074.48	10074.48	512.231628	0.000000	5.000000	8.486370	9.096587	-0.002550	0.00	1	
1751176800000	cbBTC,USDC	0.04544406,5197.60	10589.86	589.86	5.898623	24.32	657.624863	10077.60	10077.60	512.264050	0.000000	5.000000	8.486370	9.096587	-0.002327	0.00	1	
1751180400000	cbBTC,USDC	0.04544406,5197.60	10589.92	589.92	5.899203	24.32	657.624783	10077.66	10077.66	512.264586	0.000000	5.000000	8.486370	9.096587	-0.002323	0.00	1	
1751184000000	cbBTC,USDC	0.04544406,5197.60	10605.24	605.24	6.052355	24.32	657.604913	10092.83	10092.83	512.407144	0.000000	5.000000	8.486370	9.096587	-0.001386	0.00	1	
1751187600000	cbBTC,USDC	0.04544406,5197.60	10614.84	614.84	6.148448	24.32	657.682338	10102.26	10102.26	512.585531	0.000000	5.000000	8.486370	9.096587	-0.000925	0.00	1	
1751191200000	cbBTC,USDC	0.04544406,5197.60	10627.30	627.30	6.272972	24.32	657.958281	10114.31	10114.31	512.990447	0.000000	5.000000	8.486370	9.096587	-0.000473	0.00	1	
1751194800000	cbBTC,USDC	0.04544406,5197.60	10640.32	640.32	6.403204	24.32	657.929982	10127.22	10127.22	513.100389	0.000000	5.000000	8.486370	9.096587	-0.000156	0.00	1	
1751198400000	cbBTC,USDC	0.04544406,5197.60	10627.26	627.26	6.272620	24.32	658.300631	10113.93	10113.93	513.328797	0.000000	5.000000	8.486370	9.096587	-0.000485	0.00	1	
1751202000000	cbBTC,USDC	0.04544406,5197.60	10624.54	624.54	6.245434	24.32	658.425265	10111.12	10111.12	513.423317	0.000000	5.000000	8.486370	9.096587	-0.000578	0.00	1	
1751205600000	cbBTC,USDC	0.04544406,5197.60	10617.20	617.20	6.171961	24.32	658.755945	10103.52	10103.52	513.672671	0.000000	5.000000	8.486370	9.096587	-0.000871	0.00	1	
1751209200000	cbBTC,USDC	0.04544406,5197.60	10609.05	609.05	6.090493	24.32	659.055942	10095.17	10095.17	513.883201	0.000000	5.000000	8.486370	9.096587	-0.001263	0.00	1	
1751212800000	cbBTC,USDC	0.04544406,5197.60	10600.52	600.52	6.005225	24.32	659.452764	10086.34	10086.34	514.185503	0.000000	5.000000	8.486370	9.096587	-0.001757	0.00	1	
1751216400000	cbBTC,USDC	0.04544406,5197.60	10598.36	598.36	5.983613	24.32	659.617561	10084.04	10084.04	514.325663	0.000000	5.000000	8.486370	9.096587	-0.001899	0.00	1	
1751220000000	cbBTC,USDC	0.04544406,5197.60	10605.76	605.76	6.057586	24.32	659.613781	10091.36	10091.36	514.400275	0.000000	5.000000	8.486370	9.096587	-0.001466	0.00	1	
1751223600000	cbBTC,USDC	0.04544406,5197.60	10594.27	594.27	5.942678	24.32	659.859503	10079.75	10079.75	514.521685	0.000000	5.000000	8.486370	9.096587	-0.002180	0.00	1	
1751227200000	cbBTC,USDC	0.04544406,5197.60	10594.60	594.60	5.946043	24.32	659.874997	10080.06	10080.06	514.540578	0.000000	5.000000	8.486370	9.096587	-0.002158	0.00	1	
1751230800000	cbBTC,USDC	0.04544406,5197.60	10600.92	600.92	6.009211	24.32	660.073857	10086.12	10086.12	514.804240	0.000000	5.000000	8.486370	9.096587	-0.001770	0.00	1	
1751234400000	cbBTC,USDC	0.04544406,5197.60	10626.75	626.75	6.267549	24.32	660.363971	10111.39	10111.39	515.364912	0.000000	5.000000	8.486370	9.096587	-0.000569	0.00	1	
1751238000000	cbBTC,USDC	0.04544406,5197.60	10639.55	639.55	6.395477	24.32	660.548708	10123.86	10123.86	515.683193	0.000000	5.000000	8.486370	9.096587	-0.000221	0.00	1	
1751241600000	cbBTC,USDC	0.04544406,5197.60	10654.70	654.70	6.547028	24.32	660.675931	10138.73	10138.73	515.969592	0.000000	5.000000	8.486370	9.096587	-0.000018	0.00	1	
1751245200000	cbBTC,USDC	0.04544406,5197.60	10648.69	648.69	6.486906	24.32	660.998181	10132.47	10132.47	516.224746	0.000000	5.000000	8.486370	9.096587	-0.000076	0.00	1	
1751248800000	cbBTC,USDC	0.04544406,5197.60	10644.94	644.94	6.449440	24.32	661.159144	10128.60	10128.60	516.344321	0.000000	5.000000	8.486370	9.096587	-0.000132	0.00	1	
1751252400000	cbBTC,USDC	0.04544406,5197.60	10647.39	647.39	6.473883	24.32	661.216008	10130.96	10130.96	516.426473	0.000000	5.000000	8.486370	9.096587	-0.000096	0.00	1	
1751256000000	cbBTC,USDC	0.04544406,5197.60	10639.48	639.48	6.394848	24.32	661.357484	10123.00	10123.00	516.482736	0.000000	5.000000	8.486370	9.096587	-0.000240	0.00	1	
1751259600000	cbBTC,USDC	0.04544406,5197.60	10635.68	635.68	6.356828	24.32	661.487915	10119.11	10119.11	516.571515	0.000000	5.000000	8.486370	9.096587	-0.000335	0.00	1	
1751263200000	cbBTC,USDC	0.04544406,5197.60	10605.82	605.82	6.058203	24.32	662.099765	10088.96	10088.96	516.860582	0.000000	5.000000	8.486370	9.096587	-0.001602	0.00	1	
1751266800000	cbBTC,USDC	0.04544406,5197.60	10608.13	608.13	6.081269	24.32	662.204254	10091.14	10091.14	516.988395	0.000000	5.000000	8.486370	9.096587	-0.001478	0.00	1	
1751270400000	cbBTC,USDC	0.04544406,5197.60	10600.90	600.90	6.008960	24.32	662.448650	10083.74	10083.74	517.153613	0.000000	5.000000	8.486370	9.096587	-0.001918	0.00	1	
1751274000000	cbBTC,USDC	0.04544406,5197.60	10602.64	602.64	6.026364	24.32	662.552745	10085.36	10085.36	517.275040	0.000000	5.000000	8.486370	9.096587	-0.001817	0.00	1	
1751277600000	cbBTC,USDC	0.04544406,5197.60	10606.12	606.12	6.061243	24.32	662.599803	10088.77	10088.77	517.358543	0.000000	5.000000	8.486370	9.096587	-0.001613	0.00	1	
1751281200000	cbBTC,USDC	0.04544406,5197.60	10610.06	610.06	6.100631	24.32	662.774942	10092.49	10092.49	517.573547	0.000000	5.000000	8.486370	9.096587	-0.001404	0.00	1	
1751284800000	cbBTC,USDC	0.04544406,5197.60	10606.75	606.75	6.067510	24.32	662.977412	10089.01	10089.01	517.738790	0.000000	5.000000	8.486370	9.096587	-0.001599	0.00	1	
1751288400000	cbBTC,USDC	0.04544406,5197.60	10603.45	603.45	6.034539	24.32	663.377260	10085.35	10085.35	518.099481	0.000000	5.000000	8.486370	9.096587	-0.001817	0.00	1	
1751292000000	cbBTC,USDC	0.04544406,5197.60	10570.98	570.98	5.709796	24.32	664.566312	10052.05	10052.05	518.931971	0.000000	5.000000	8.486370	9.096587	-0.004462	0.00	1	
1751295600000	cbBTC,USDC	0.04544406,5197.60	10606.57	606.57	6.065655	24.32	665.031376	10086.80	10086.80	519.769034	0.000000	5.000000	8.486370	9.096587	-0.001729	0.00	1	
1751299200000	cbBTC,USDC	0.04544406,5197.60	10611.36	611.36	6.113612	24.32	665.500081	10091.08	10091.08	520.283571	0.000000	5.000000	8.486370	9.096587	-0.001482	0.00	1	
1751302800000	cbBTC,USDC	0.04544406,5197.60	10604.35	604.35	6.043529	24.32	665.848996	10083.80	10083.80	520.554557	0.000000	5.000000	8.486370	9.096587	-0.001914	0.00	1	
1751306400000	cbBTC,USDC	0.04544406,5197.60	10593.79	593.79	5.937929	24.32	666.189697	10073.01	10073.01	520.779798	0.000000	5.000000	8.486370	9.096587	-0.002659	0.00	1	
1751310000000	cbBTC,USDC	0.04544406,5197.60	10616.11	616.11	6.161070	24.32	666.193614	10095.09	10095.09	521.020025	0.000000	5.000000	8.486370	9.096587	-0.001267	0.00	1	
1751313600000	cbBTC,USDC	0.04544406,5197.60	10609.24	609.24	6.092408	24.32	666.417580	10088.07	10088.07	521.168892	0.000000	5.000000	8.486370	9.096587	-0.001653	0.00	1	
1751317200000	cbBTC,USDC	0.04544406,5197.60	10589.60	589.60	5.895999	24.32	667.092927	10067.97	10067.97	521.629050	0.000000	5.000000	8.486370	9.096587	-0.003050	0.00	1	
1751320800000	cbBTC,USDC	0.04544406,5197.60	10589.10	589.10	5.891032	24.32	667.357698	10067.22	10067.22	521.885755	0.000000	5.000000	8.486370	9.096587	-0.003110	0.00	1	
1751324400000	cbBTC,USDC	0.04544406,5197.60	10589.28	589.28	5.892756	24.32	667.422973	10067.32	10067.32	521.952165	0.000000	5.000000	8.486370	9.096587	-0.003102	0.00	1	
1751328000000	cbBTC,USDC	0.04544406,5197.60	10599.25	599.25	5.992540	24.32	667.672754	10076.95	10076.95	522.304992	0.000000	5.000000	8.486370	9.096587	-0.002373	0.00	1	
1751331600000	cbBTC,USDC	0.04544406,5197.60	10594.19	594.19	5.941917	24.32	667.980971	10071.64	10071.64	522.556324	0.000000	5.000000	8.486370	9.096587	-0.002763	0.00	1	
1751335200000	cbBTC,USDC	0.04544406,5197.60	10590.32	590.32	5.903228	24.32	668.169423	10067.62	10067.62	522.701800	0.000000	5.000000	8.486370	9.096587	-0.003078	0.00	1	
1751338800000	cbBTC,USDC	0.04544406,5197.60	10591.56	591.56	5.915628	24.32	668.188976	10068.83	10068.83	522.734281	0.000000	5.000000	8.486370	9.096587	-0.002981	0.00	1	
1751342400000	cbBTC,USDC	0.04544406,5197.60	10579.74	579.74	5.797440	24.32	668.421080	10056.91	10056.91	522.838742	0.000000	5.000000	8.486370	9.096587	-0.004003	0.00	1	
1751346000000	cbBTC,USDC	0.04544406,5197.60	10580.81	580.81	5.808148	24.32	668.558588	10057.83	10057.83	522.986134	0.000000	5.000000	8.486370	9.096587	-0.003918	0.00	1	
1751349600000	cbBTC,USDC	0.04544406,5197.60	10578.27	578.27	5.782667	24.32	668.660993	10055.21	10055.21	523.060466	0.000000	5.000000	8.486370	9.096587	-0.004161	0.00	1	
1751353200000	cbBTC,USDC	0.04544406,5197.60	10591.26	591.26	5.912575	24.32	668.911221	10067.81	10067.81	523.445641	0.000000	5.000000	8.486370	9.096587	-0.003062	0.00	1	
1751356800000	cbBTC,USDC	0.04544406,5197.60	10572.85	572.85	5.728529	24.32	669.250297	10049.27	10049.27	523.586185	0.000000	5.000000	8.486370	9.096587	-0.004737	0.00	1	
1751360400000	cbBTC,USDC	0.04544406,5197.60	10564.55	564.55	5.645540	24.32	669.444462	10040.86	10040.86	523.690392	0.000000	5.000000	8.486370	9.096587	-0.005618	0.00	1	
1751364000000	cbBTC,USDC	0.04544406,5197.60	10560.16	560.16	5.601599	24.32	669.655577	10036.31	10036.31	523.852728	0.000000	5.000000	8.486370	9.096587	-0.006128	0.00	1	
1751367600000	cbBTC,USDC	0.04544406,5197.60	10565.15	565.15	5.651493	24.32	669.798241	10041.10	10041.10	524.046729	0.000000	5.000000	8.486370	9.096587	-0.005592	0.00	1	
1751371200000	cbBTC,USDC	0.04544406,5197.60	10560.96	560.96	5.609641	24.32	670.015799	10036.75	10036.75	524.217652	0.000000	5.000000	8.486370	9.096587	-0.006078	0.00	1	
1751374800000	cbBTC,USDC	0.04544406,5197.60	10577.15	577.15	5.771504	24.32	670.545166	10052.24	10052.24	524.912858	0.000000	5.000000	8.486370	9.096587	-0.004444	0.00	1	
1751378400000	cbBTC,USDC	0.04544406,5197.60	10537.52	537.52	5.375185	24.32	672.224363	10011.36	10011.36	526.154489	0.000000	5.000000	8.486370	9.096587	-0.009323	0.00	1	
1751382000000	cbBTC,USDC	0.04544406,5197.60	10542.28	542.28	5.422763	24.32	672.935155	10015.37	10015.37	526.908146	0.000000	5.000000	8.486370	9.096587	-0.008764	0.00	1	
1751385600000	cbBTC,USDC	0.04544406,5197.60	10546.19	546.19	5.461874	24.32	673.382782	10018.79	10018.79	527.392459	0.000000	5.000000	8.486370	9.096587	-0.008299	0.00	1	
1751389200000	cbBTC,USDC	0.04544406,5197.60	10554.89	554.89	5.548878	24.32	673.613263	10027.18	10027.18	527.712653	0.000000	5.000000	8.486370	9.096587	-0.007219	0.00	1	
1751392800000	cbBTC,USDC	0.04544406,5197.60	10532.44	532.44	5.324419	24.32	674.103629	10004.48	10004.48	527.960078	0.000000	5.000000	8.486370	9.096587	-0.010325	0.00	1	
1751396400000	cbBTC,USDC	0.04544406,5197.60	10518.72	518.72	5.187192	24.32	674.819436	9990.20	9990.20	528.522952	0.000000	5.000000	8.486370	9.096587	-0.012574	0.00	1	
1751400000000	cbBTC,USDC	0.04544406,5197.60	10541.99	541.99	5.419853	24.32	674.999777	10013.04	10013.04	528.947818	0.000000	5.000000	8.486370	9.096587	-0.009087	0.00	1	
1751403600000	cbBTC,USDC	0.04544406,5197.60	10535.18	535.18	5.351785	24.32	675.354940	10005.95	10005.95	529.227121	0.000000	5.000000	8.486370	9.096587	-0.010107	0.00	1	
1751407200000	cbBTC,USDC	0.04544406,5197.60	10529.37	529.37	5.293677	24.32	675.661007	9999.90	9999.90	529.468399	0.000000	5.000000	8.486370	9.096587	-0.011022	0.00	1	
1751410800000	cbBTC,USDC	0.04544406,5197.60	10529.65	529.65	5.296546	24.32	675.881956	9999.96	9999.96	529.690046	0.000000	5.000000	8.486370	9.096587	-0.011011	0.00	1	
1751414400000	cbBTC,USDC	0.04544406,5197.60	10519.18	519.18	5.191829	24.32	676.218035	9989.27	9989.27	529.911650	0.000000	5.000000	8.486370	9.096587	-0.012727	0.00	1	
1751418000000	cbBTC,USDC	0.04544406,5197.60	10532.46	532.46	5.324593	24.32	676.522182	10002.11	10002.11	530.353198	0.000000	5.000000	8.486370	9.096587	-0.010683	0.00	1	
1751421600000	cbBTC,USDC	0.04544406,5197.60	10540.05	540.05	5.400503	24.32	676.677748	10009.46	10009.46	530.587520	0.000000	5.000000	8.486370	9.096587	-0.009594	0.00	1	
1751425200000	cbBTC,USDC	0.04544406,5197.60	10554.08	554.08	5.540808	24.32	676.700770	10023.32	10023.32	530.758909	0.000000	5.000000	8.486370	9.096587	-0.007706	0.00	1	
1751428800000	cbBTC,USDC	0.04544406,5197.60	10562.02	562.02	5.620170	24.32	676.691080	10031.18	10031.18	530.833381	0.000000	5.000000	8.486370	9.096587	-0.006729	0.00	1	
1751432400000	cbBTC,USDC	0.04544406,5197.60	10575.04	575.04	5.750450	24.32	676.698503	10044.07	10044.07	530.978718	0.000000	5.000000	8.486370	9.096587	-0.005274	0.00	1	
1751436000000	cbBTC,USDC	0.04544406,5197.60	10591.09	591.09	5.910898	24.32	676.713326	10059.93	10059.93	531.163331	0.000000	5.000000	8.486370	9.096587	-0.003729	0.00	1	
1751439600000	cbBTC,USDC	0.04544406,5197.60	10598.82	598.82	5.988158	24.32	676.782035	10067.50	10067.50	531.313146	0.000000	5.000000	8.486370	9.096587	-0.003087	0.00	1	
1751443200000	cbBTC,USDC	0.04544406,5197.60	10624.66	624.66	6.246595	24.32	676.943353	10092.91	10092.91	531.746491	0.000000	5.000000	8.486370	9.096587	-0.001381	0.00	1	
1751446800000	cbBTC,USDC	0.04544406,5197.60	10622.79	622.79	6.227909	24.32	677.129312	10090.88	10090.88	531.910688	0.000000	5.000000	8.486370	9.096587	-0.001493	0.00	1	
1751450400000	cbBTC,USDC	0.04544406,5197.60	10630.45	630.45	6.304465	24.32	677.119788	10098.46	10098.46	531.982352	0.000000	5.000000	8.486370	9.096587	-0.001099	0.00	1	
1751454000000	cbBTC,USDC	0.04544406,5197.60	10613.97	613.97	6.139708	24.32	677.467619	10081.82	10081.82	532.151989	0.000000	5.000000	8.486370	9.096587	-0.002042	0.00	1	
1751457600000	cbBTC,USDC	0.04544406,5197.60	10610.70	610.70	6.107015	24.32	677.740748	10078.31	10078.31	532.387597	0.000000	5.000000	8.486370	9.096587	-0.002278	0.00	1	
1751461200000	cbBTC,USDC	0.04544406,5197.60	10628.73	628.73	6.287266	24.32	678.227030	10095.67	10095.67	533.059650	0.000000	5.000000	8.486370	9.096587	-0.001237	0.00	1	
1751464800000	cbBTC,USDC	0.04544406,5197.60	10646.91	646.91	6.469090	24.32	678.781613	10113.11	10113.11	533.800946	0.000000	5.000000	8.486370	9.096587	-0.000511	0.00	1	
1751468400000	cbBTC,USDC	0.04544406,5197.60	10674.49	674.49	6.744900	24.32	679.104137	10140.08	10140.08	534.412191	0.000000	5.000000	8.486370	9.096587	-0.000011	0.00	1	
1751472000000	cbBTC,USDC	0.04544406,5197.60	10709.59	709.59	7.095875	24.32	680.327525	10173.59	10173.59	535.994373	0.000000	5.000000	8.486370	9.096587	-0.000426	0.00	1	
1751475600000	cbBTC,USDC	0.04544406,5197.60	10694.54	694.54	6.945361	24.32	681.413368	10157.63	10157.63	536.909291	0.000000	5.000000	8.486370	9.096587	-0.000086	0.00	1	
1751479200000	cbBTC,USDC	0.04544406,5197.60	10713.18	713.18	7.131819	24.32	681.538293	10175.95	10175.95	537.230389	0.000000	5.000000	8.486370	9.096587	-0.000498	0.00	1	
1751482800000	cbBTC,USDC	0.04544406,5197.60	10720.89	720.89	7.208887	24.32	681.824345	10183.29	10183.29	537.595041	0.000000	5.000000	8.486370	9.096587	-0.000757	0.00	1	
1751486400000	cbBTC,USDC	0.04544406,5197.60	10700.21	700.21	7.002090	24.32	682.432967	10162.23	10162.23	537.978177	0.000000	5.000000	8.486370	9.096587	-0.000157	0.00	1	
1751490000000	cbBTC,USDC	0.04544406,5197.60	10713.08	713.08	7.130820	24.32	682.485238	10174.92	10174.92	538.166246	0.000000	5.000000	8.486370	9.096587	-0.000465	0.00	1	
1751493600000	cbBTC,USDC	0.04544406,5197.60	10697.68	697.68	6.976775	24.32	682.886729	10159.28	10159.28	538.400320	0.000000	5.000000	8.486370	9.096587	-0.000109	0.00	1	
1751497200000	cbBTC,USDC	0.04544406,5197.60	10682.62	682.62	6.826193	24.32	683.183523	10144.08	10144.08	538.534475	0.000000	5.000000	8.486370	9.096587	-0.000000	0.00	1	
1751500800000	cbBTC,USDC	0.04544406,5197.60	10689.62	689.62	6.896236	24.32	683.448850	10150.75	10150.75	538.871180	0.000000	5.000000	8.486370	9.096587	-0.000019	0.00	1	
1751504400000	cbBTC,USDC	0.04544406,5197.60	10693.35	693.35	6.933523	24.32	683.542203	10154.35	10154.35	539.003039	0.000000	5.000000	8.486370	9.096587	-0.000048	0.00	1	
1751508000000	cbBTC,USDC	0.04544406,5197.60	10678.69	678.69	6.786922	24.32	683.920250	10139.47	10139.47	539.221802	0.000000	5.000000	8.486370	9.096587	-0.000014	0.00	1	
1751511600000	cbBTC,USDC	0.04544406,5197.60	10677.48	677.48	6.774817	24.32	684.018769	10138.18	10138.18	539.306456	0.000000	5.000000	8.486370	9.096587	-0.000021	0.00	1	
1751515200000	cbBTC,USDC	0.04544406,5197.60	10684.40	684.40	6.844038	24.32	684.149273	10144.89	10144.89	539.508896	0.000000	5.000000	8.486370	9.096587	-0.000000	0.00	1	
1751518800000	cbBTC,USDC	0.04544406,5197.60	10707.59	707.59	7.075934	24.32	684.167058	10167.82	10167.82	539.772117	0.000000	5.000000	8.486370	9.096587	-0.000273	0.00	1	
1751522400000	cbBTC,USDC	0.04544406,5197.60	10714.02	714.02	7.140236	24.32	684.252272	10174.10	10174.10	539.924536	0.000000	5.000000	8.486370	9.096587	-0.000441	0.00	1	
1751526000000	cbBTC,USDC	0.04544406,5197.60	10707.80	707.80	7.078014	24.32	684.500793	10167.70	10167.70	540.104520	0.000000	5.000000	8.486370	9.096587	-0.000270	0.00	1	
1751529600000	cbBTC,USDC	0.04544406,5197.60	10712.73	712.73	7.127264	24.32	684.867631	10172.21	10172.21	540.519638	0.000000	5.000000	8.486370	9.096587	-0.000386	0.00	1	
1751533200000	cbBTC,USDC	0.04544406,5197.60	10737.47	737.47	7.374656	24.32	685.111003	10196.44	10196.44	541.022469	0.000000	5.000000	8.486370	9.096587	-0.001356	0.00	1	
1751536800000	cbBTC,USDC	0.04544406,5197.60	10731.58	731.58	7.315755	24.32	685.442616	10190.29	10190.29	541.288182	0.000000	5.000000	8.486370	9.096587	-0.001054	0.00	1	
1751540400000	cbBTC,USDC	0.04544406,5197.60	10722.85	722.85	7.228510	24.32	685.649250	10181.45	10181.45	541.400218	0.000000	5.000000	8.486370	9.096587	-0.000687	0.00	1	
1751544000000	cbBTC,USDC	0.04544406,5197.60	10701.87	701.87	7.018650	24.32	687.017167	10159.33	10159.33	542.531362	0.000000	5.000000	8.486370	9.096587	-0.000110	0.00	1	
1751547600000	cbBTC,USDC	0.04544406,5197.60	10754.90	754.90	7.548979	24.32	688.007781	10210.82	10210.82	544.073207	0.000000	5.000000	8.486370	9.096587	-0.002208	0.00	1	
1751551200000	cbBTC,USDC	0.04544406,5197.60	10730.40	730.40	7.303967	24.32	689.740747	10184.87	10184.87	545.528302	0.000000	5.000000	8.486370	9.096587	-0.000820	0.00	1	
1751554800000	cbBTC,USDC	0.04544406,5197.60	10705.68	705.68	7.056802	24.32	690.855467	10159.31	10159.31	546.369418	0.000000	5.000000	8.486370	9.096587	-0.000110	0.00	1	
1751558400000	cbBTC,USDC	0.04544406,5197.60	10714.98	714.98	7.149807	24.32	691.526486	10167.85	10167.85	547.131841	0.000000	5.000000	8.486370	9.096587	-0.000274	0.00	1	
1751562000000	cbBTC,USDC	0.04544406,5197.60	10726.10	726.10	7.260979	24.32	691.649638	10178.73	10178.73	547.371441	0.000000	5.000000	8.486370	9.096587	-0.000589	0.00	1	
